sample_id,tube_id,volume_in_microliters
69485,288465,450
69485,287042,60
69485,287038,400
69485,288461,400
69485,288243,1000
69485,287043,400
69485,286819,1000
69485,286816,1000
69485,287046,1000
69485,287041,1250
69485,288462,400
69485,288471,700
69485,288240,1000
69487,287062,400
69487,288492,400
69487,287066,60
69487,288252,1000
69487,288490,60
69487,288255,1000
69487,287067,400
69487,286828,1000
69487,286831,1000
69489,287091,400
69489,287094,1000
69489,288519,750
69489,287087,1000
69489,288264,1000
69489,288508,60
69489,288510,400
69489,286843,1000
69489,286840,1000
69489,287090,60
69489,288513,750
69489,287088,1000
69489,288267,1000
69489,287085,400
69489,287095,1250
69489,288509,400
69489,287093,1000
69489,287089,1000
69558,287491,750
69558,287488,400
69558,289058,400
69558,287486,60
69558,287344,1000
69558,289061,750
69558,287347,1000
69558,289050,60
69558,289055,750
69558,287487,400
69558,289057,400
69558,288968,1000
69559,287350,1000
69559,287500,400
69559,287499,400
69559,289067,300
69559,289070,400
69559,289064,400
69559,288971,1000
69559,289062,60
69559,289063,400
69559,287353,1000
69559,287494,400
69559,288974,1000
69559,287498,60
69561,287362,1000
69561,287525,1000
69561,289095,1000
69561,288986,1000
69561,289091,1000
69561,287518,400
69561,287527,800
69561,289092,60
69561,289087,400
69561,287365,1000
69561,287516,60
69561,289088,400
69561,289093,400
69562,287534,60
69562,287531,1000
69562,288736,400
69562,287530,400
69562,288743,400
69562,288735,60
69562,287532,1000
69562,287368,1000
69562,288626,1000
69562,287538,900
69562,287371,1000
69562,287537,1000
69562,287536,400
69562,288742,400
69562,287529,400
69562,288623,1000
69563,288629,1000
69563,287549,1000
69563,287542,400
69563,287374,1000
69563,287545,450
69563,287544,1000
69563,287546,60
69563,287377,1000
69563,288752,750
69563,288758,750
69563,287551,700
69563,288748,400
69563,287550,1000
69563,288754,400
69563,288632,1000
69563,287548,400
69563,287543,1000
69563,288747,60
69564,287560,400
69564,287563,1000
69564,289251,1000
69564,288760,400
69564,287553,400
69564,288131,1000
69564,288133,400
69564,287562,1000
69564,287556,1000
69564,288134,1000
69564,288769,1000
69564,287380,1000
69564,287557,1000
69564,289253,1000
69564,288765,60
69564,287561,1000
69564,287555,1000
69564,288770,1000
69564,288135,950
69564,288762,1000
69564,287558,60
69564,287383,1000
69564,288132,1000
69564,288638,1000
69564,289252,500
69564,288761,400
69565,288778,400
69565,288779,400
69565,288773,400
69565,288782,400
69565,287572,400
69565,288644,1000
69565,287567,1000
69565,287389,1000
69565,287574,950
69565,288641,1000
69565,288777,60
69565,287571,400
69565,287568,1000
69565,287386,1000
69565,287573,1000
69565,287565,400
69565,287570,60
69567,288653,1000
69567,288806,900
69567,288656,1000
69567,287599,550
69567,288802,400
69567,287592,1000
69567,287591,1000
69567,288795,60
69567,289254,450
69567,287597,1000
69567,287596,400
69567,287598,1000
69567,287398,1000
69567,288800,1000
69567,287594,60
69567,287593,800
69567,288797,400
69567,287401,1000
69567,287595,400
69568,288814,400
69568,288813,60
69568,287407,1000
69568,288812,700
69568,287607,400
69568,287404,1000
69568,287606,60
69568,288662,1000
69568,288659,1000
69568,287602,400
69568,287605,650
69568,288809,400
69568,287611,500
69568,288818,750
69570,288832,400
69570,287419,1000
69570,287416,1000
69570,287634,1250
69570,288671,1000
69570,287627,1000
69570,288837,60
69570,287626,400
69570,288674,1000
69570,287625,400
69570,288838,400
69570,287633,1000
69570,288833,400
69570,287628,1500
69570,287624,60
69570,288836,300
69571,288680,1000
69571,287643,400
69571,288844,400
69571,287422,1000
69571,287636,60
69571,288677,1000
69571,287646,900
69571,288843,60
69571,287644,400
69571,287639,1000
69571,287645,1000
69571,287425,1000
69571,287640,1000
69572,287428,1000
69572,287657,1000
69572,287648,60
69572,288857,400
69572,288686,1000
69572,287652,800
69572,288861,60
69572,287658,750
69572,287649,400
69572,287656,400
69572,287431,1000
69572,287651,1000
69572,288683,1000
69577,288922,400
69577,288921,60
69577,287716,400
69577,287719,600
69577,287714,60
69577,288916,400
69577,287458,1000
69577,288716,1000
69577,288713,1000
69577,287709,400
69577,288917,400
69577,287461,1000
69577,287710,400
69577,288920,400
69579,287743,900
69579,287740,400
69579,288944,800
69579,288725,1000
69579,287732,60
69579,288940,400
69579,288939,60
69579,288728,1000
69579,287737,750
69579,287470,1000
69579,288946,400
69579,288950,700
69579,287473,1000
69579,287739,400
69583,288563,550
69583,288992,1000
69583,288569,500
69583,288568,1000
69583,288565,400
69583,288989,1000
69583,288564,60
69583,288567,1000
69583,288561,1000
69583,288536,1000
69583,288562,1000
69583,289098,60
69583,288539,1000
69584,289110,60
69584,288998,1000
69584,288581,750
69584,289111,400
69584,288545,1000
69584,289121,900
69584,288542,1000
69584,288575,700
69584,288578,400
69584,289118,400
69584,288570,60
69584,289112,400
69585,289004,1000
69585,288590,400
69585,289129,400
69585,288551,1000
69585,288548,1000
69585,288588,60
69585,289130,400
69585,289122,60
69585,288584,400
69590,289389,800
69590,289521,400
69590,289338,1000
69590,289383,750
69590,289513,60
69590,289386,400
69590,289514,400
69590,289446,1000
69590,289378,60
69590,289443,1000
69590,289524,250
69590,289341,1000
69590,289515,400
69591,289530,800
69591,289344,1000
69591,289525,60
69591,289532,400
69591,289396,60
69591,289397,400
69591,289399,1000
69591,289394,1000
69591,289395,1000
69591,289398,400
69591,289449,1000
69591,289528,1000
69591,289393,1000
69591,289401,1000
69591,289400,1000
69591,289526,400
69591,289347,1000
69591,289452,1000
69594,289332,1000
69594,289370,1000
69594,289372,60
69594,289373,400
69594,289335,1000
69594,289471,60
69594,289376,1000
69594,289478,400
69594,289482,500
69594,289425,1000
69594,289479,400
69594,289472,400
69596,289402,60
69596,289407,700
69596,289539,400
69596,289544,400
69596,289410,400
69596,289543,60
69596,289458,1000
69596,289548,250
69596,289353,1000
69596,289538,400
69596,289350,1000
69596,289413,550
69597,289755,1000
69597,289593,1000
69597,289652,400
69597,289797,400
69597,289793,1000
69597,289758,1000
69597,289654,1000
69597,289792,1000
69597,289648,1000
69597,289647,400
69597,289653,400
69597,289645,60
69597,289789,60
69597,289882,250
69597,289596,1000
69598,289662,700
69598,289761,1000
69598,289801,60
69598,289764,1000
69598,289663,60
69598,289809,400
69598,289602,1000
69598,289668,500
69598,289665,400
69598,289659,400
69599,289816,1000
69599,289770,1000
69599,289608,1000
69599,289670,400
69599,289671,400
69599,289676,400
69599,289820,400
69599,289674,600
69599,289680,600
69599,289818,900
69599,289669,60
69599,289767,1000
69599,289605,1000
69599,289819,60
69600,289832,400
69600,289611,1000
69600,289776,1000
69600,289686,60
69600,289614,1000
69600,289828,1000
69600,289689,400
69600,289834,1000
69600,289827,400
69600,289692,500
69600,289682,400
69600,289825,60
69600,289688,400
69600,289835,1000
69600,289829,1000
69600,289773,1000
69601,289693,60
69601,289782,1000
69601,289837,60
69601,289620,1000
69601,289697,1000
69601,289779,1000
69601,289698,750
69601,289701,400
69601,289700,400
69601,289842,700
69601,289848,600
69601,289844,400
69602,289851,400
69602,289708,1000
69602,289705,60
69602,289884,300
69602,289714,1000
69602,289626,1000
69602,289856,400
69602,289785,1000
69602,289857,400
69602,289858,1000
69602,289855,60
69602,289853,1000
69602,289713,400
69602,289712,400
69602,289788,1000
69602,289706,400
69610,290101,1000
69610,290098,1000
69610,290026,1000
69610,290128,800
69610,290131,400
69610,290123,60
69610,290053,550
69610,290055,400
69610,290050,400
69610,290051,1000
69610,290029,1000
69610,290058,1000
69610,290052,1000
69610,290054,60
69610,290057,1000
69612,290229,1000
69612,290325,400
69612,290618,400
69612,290616,750
69612,290619,400
69612,290331,400
69612,290329,60
69612,290328,700
69612,290324,400
69612,290611,60
69612,290517,1000
69612,290520,1000
69612,290232,1000
69612,290622,750
69613,290337,400
69613,290238,1000
69613,290624,400
69613,290523,1000
69613,290631,400
69613,290625,400
69613,290335,60
69613,290526,1000
69613,290343,400
69613,290629,60
69613,290345,650
69613,290235,1000
69613,290633,500
69614,290354,400
69614,290529,1000
69614,290349,400
69614,290244,1000
69614,290642,400
69614,290347,60
69614,290241,1000
69614,290532,1000
69614,290641,60
69614,290352,1000
69614,290355,400
69616,290661,400
69616,290373,400
69616,290371,60
69616,290659,60
69616,290544,1000
69616,290376,500
69616,290670,450
69616,290666,400
69616,290253,1000
69616,290256,1000
69616,290378,400
69616,290541,1000
69616,290660,400
69616,290372,400
69618,290268,1000
69618,290694,700
69618,290406,700
69618,290689,60
69618,290402,400
69618,290684,400
69618,290556,1000
69618,290687,1000
69618,290691,400
69618,290265,1000
69618,290400,700
69618,290553,1000
69618,290395,60
69618,290397,400
69620,290427,400
69620,290713,60
69620,290565,1000
69620,290419,60
69620,290568,1000
69620,290424,550
69620,290277,1000
69620,290421,400
69620,290430,900
69620,290280,1000
69621,290725,60
69621,290442,450
69621,290439,400
69621,290434,1000
69621,290283,1000
69621,290435,750
69621,290720,400
69621,290431,60
69621,290432,400
69621,290286,1000
69621,290571,1000
69621,290441,1000
69621,290727,400
69621,290440,1000
69621,290574,1000
69622,290289,1000
69622,290454,700
69622,290450,400
69622,290444,400
69622,290738,400
69622,290448,1000
69622,290292,1000
69622,290443,60
69622,290577,1000
69622,290580,1000
69622,290737,60
69622,290739,400
69629,291022,1000
69629,291025,1000
69629,291080,60
69629,290870,1000
69629,290925,60
69630,290941,1000
69630,291103,700
69630,290873,1000
69630,291099,400
69630,291102,1000
69630,291101,1000
69630,291031,1000
69630,291098,60
69630,290939,400
69630,290945,400
69630,290943,60
69630,291096,1000
69630,291095,1000
69630,291028,1000
69630,291100,400
69630,290942,700
69630,290876,1000
69630,290944,400
69636,291473,400
69636,291164,60
69636,291476,700
69636,291465,60
69636,291064,1000
69636,291404,1000
69636,291470,700
69636,291472,400
69636,291067,1000
69841,292068,60
69841,292070,400
69841,292019,1000
69841,291736,1000
69841,292079,750
69841,291734,400
69841,291737,1000
69841,291733,400
69841,291727,400
69841,292016,1000
69841,291677,1000
69841,291732,60
69841,292073,800
69842,292090,1000
69842,291744,60
69842,292084,1000
69842,291739,400
69842,291743,700
69842,292083,1000
69842,291683,1000
69842,292088,400
69842,292025,1000
69842,291746,400
69842,292080,60
69842,292085,750
69842,292091,750
69842,292022,1000
69842,291680,1000
69842,292089,1000
69842,291740,400
69843,291755,750
69843,292094,400
69843,291751,400
69843,292103,450
69843,291761,900
69843,291689,1000
69843,291752,400
69843,292031,1000
69843,292028,1000
69843,292100,400
69843,292092,60
69843,291750,60
69844,291772,1000
69844,292115,900
69844,292106,400
69844,292109,750
69844,292037,1000
69844,291764,400
69844,291695,1000
69844,292034,1000
69844,292104,60
69844,291768,60
69844,291773,400
69844,291770,400
69845,292124,400
69845,291774,60
69845,291776,400
69845,292127,60
69845,291698,1000
69845,292118,400
69845,291782,400
69845,292043,1000
69845,292117,400
69845,291779,700
69845,291781,400
69845,291701,1000
69845,292040,1000
69848,291818,400
69848,292058,1000
69848,291716,1000
69848,291816,60
69848,291719,1000
69848,292061,1000
69848,291811,400
69848,292152,60
69857,292323,1000
69857,292316,400
69857,292315,400
69857,292339,750
69857,292321,400
69857,292320,60
69857,292223,1000
69857,292341,500
69857,291965,1000
69857,292318,1000
69857,291872,1000
69857,291875,1000
69857,291962,400
69857,291964,1000
69857,291960,60
69857,292340,450
69858,291881,1000
69858,291974,400
69858,291972,60
69858,292332,60
69858,292229,1000
69858,291969,1000
69858,291878,1000
69858,291977,750
69861,292392,1000
69861,292453,60
69861,292533,1000
69861,292536,1000
69861,292452,1000
69861,292458,900
69861,292449,400
69861,292598,400
69861,292597,60
69861,292454,400
69861,292595,1000
69863,292620,450
69863,292404,1000
69863,292476,700
69863,292623,400
69863,292471,60
69863,292622,400
69863,292473,400
69863,292482,600
69863,292478,400
69863,292401,1000
69863,292545,1000
69863,292548,1000
69863,292615,60
69864,292494,900
69864,292638,700
69864,292551,1000
69864,292554,1000
69864,292632,700
69864,292633,60
69864,292488,700
69864,292407,1000
69864,292635,400
69864,292410,1000
69864,292491,400
69864,292483,60
69864,292484,400
69865,292643,1000
69865,292644,1000
69865,292416,1000
69865,292641,400
69865,292649,1000
69865,292495,60
69865,292413,1000
69865,292650,750
69865,292648,1000
69865,292506,1000
69865,292639,60
69865,292642,1000
69865,292560,1000
69865,292557,1000
69868,292689,1000
69868,292839,1000
69868,292728,800
69868,292840,60
69868,292692,1000
69868,292717,60
69868,292791,1000
69868,292727,1000
69868,292725,400
69872,292883,400
69872,292772,400
69872,292882,60
69872,292766,400
69872,292890,400
69872,292716,1000
69872,292812,1000
69872,292713,1000
69872,292765,60
69872,292885,1000
69872,292815,1000
69872,292767,400
69872,292887,750
69872,292776,1000
69872,292889,400
69872,292774,1000
69902,293185,1000
69902,293182,60
69902,294034,500
69902,293417,400
69902,293414,1000
69902,293183,400
69902,293103,1000
69902,293186,1000
69902,294035,800
69902,293410,60
69902,294042,700
69902,293337,1000
69902,293413,1000
69902,293334,1000
69902,294041,500
69902,293178,400
69903,293109,1000
69903,293430,400
69903,293343,1000
69903,293428,60
69903,293190,400
69903,293188,60
69903,293195,400
69903,293340,1000
69905,293456,1000
69905,293121,1000
69905,293118,1000
69905,293451,550
69905,293355,1000
69905,293448,400
69905,293221,1000
69905,293454,400
69905,293212,60
69905,293220,400
69905,293449,1000
69905,293352,1000
69905,293217,1000
69905,293452,60
69905,293450,1000
69905,293455,1000
69905,294044,200
69905,293219,400
69905,293457,1000
69905,293214,400
69906,293465,400
69906,293463,1050
69906,293458,60
69906,293361,1000
69906,293232,400
69906,293224,60
69906,293461,1000
69906,293235,1000
69906,293462,1000
69906,294046,900
69906,293124,1000
69906,293468,1000
69906,293226,400
69906,293127,1000
69906,293459,400
69906,294047,700
69906,293358,1000
69906,293467,1000
69906,293234,1000
69906,294036,500
69906,293469,1000
69907,293478,400
69907,293130,1000
69907,293481,1000
69907,293479,1000
69907,293474,1000
69907,293244,400
69907,293480,1000
69907,293471,400
69907,293473,1000
69907,293470,60
69907,293364,1000
69907,293243,400
69907,293236,60
69907,293247,900
69907,293367,1000
69907,293475,900
69907,293241,700
69907,293133,1000
69908,294048,750
69908,293254,60
69908,294037,250
69908,293485,1000
69908,293257,1000
69908,293484,400
69908,293251,1000
69908,293483,400
69908,293136,1000
69908,293370,1000
69908,293373,1000
69908,293487,1000
69908,293486,1000
69908,293492,1000
69908,293490,400
69908,293493,1000
69908,293491,1000
69908,293139,1000
69908,293482,60
69908,293255,400
69908,293250,400
69909,293504,1000
69909,293265,1000
69909,293270,1000
69909,293262,400
69909,293376,1000
69909,293495,400
69909,293499,1000
69909,293501,400
69909,293498,1000
69909,293260,60
69909,293494,60
69909,293268,400
69909,294050,500
69909,293142,1000
69909,293379,1000
69909,293261,400
69909,293502,400
69909,293497,1000
69909,293505,1000
69909,293503,1000
69909,294040,200
69909,293145,1000
69910,293508,400
69910,293509,1000
69910,293517,750
69910,293511,750
69910,293506,60
69910,293274,400
69910,293279,400
69910,293510,1000
69910,293382,1000
69910,293273,400
69910,293151,1000
69910,293516,1000
69910,293385,1000
69910,293272,60
69910,293148,1000
69910,293515,1000
69910,293513,400
69911,293157,1000
69911,293154,1000
69911,293518,60
69911,293527,1000
69911,293291,400
69911,293521,1000
69911,293284,60
69911,293523,950
69911,293285,400
69911,293529,750
69911,293519,400
69911,294051,450
69911,293388,1000
69911,293289,1000
69911,293522,1000
69911,293391,1000
69911,293528,1000
69911,293295,700
69911,293520,400
69913,293316,400
69913,293543,400
69913,293314,60
69913,293545,1000
69913,293166,1000
69913,293550,400
69913,293548,60
69913,293546,1000
69913,293549,400
69913,293552,1000
69913,293400,1000
69913,293403,1000
69913,293551,1000
69913,293169,1000
69928,294355,400
69928,294292,1000
69928,294363,1000
69928,294097,1000
69928,294359,60
69928,294159,400
69928,294166,400
69928,294160,400
69928,294169,1000
69928,294612,250
69928,294100,1000
69928,294362,1000
69928,294361,400
69928,294360,400
69928,294158,60
69933,294409,400
69933,294121,1000
69933,294401,60
69933,294212,60
69933,294313,1000
69933,294316,1000
69933,294124,1000
69934,294419,60
69934,294127,1000
69934,294227,1000
69934,294319,1000
69934,294220,400
69934,294322,1000
69934,294421,400
69934,294228,750
69934,294130,1000
69934,294221,1000
69934,294222,750
69934,294218,60
69936,294248,60
69936,294334,1000
69936,294139,1000
69936,294444,400
69936,294439,400
69936,294331,1000
69936,294437,60
69936,294142,1000
69937,294457,400
69937,294254,60
69937,294451,400
69937,294340,1000
69937,294265,450
69937,294259,450
69937,294449,60
69937,294261,400
69937,294148,1000
69937,294145,1000
69938,294272,60
69938,294154,1000
69938,294466,400
69938,294472,600
69938,294273,400
69938,294277,700
69938,294151,1000
69938,294468,400
69938,294346,1000
69938,294461,60
69938,294271,750
69938,294469,400
69939,294529,400
69939,294576,60
69939,294563,1000
69939,294509,1000
69939,294506,1000
69939,294523,400
69939,294528,60
69939,294560,1000
69939,294530,400
69940,294515,1000
69940,294596,400
69940,294545,250
69940,294566,1000
69940,294534,60
69940,294594,60
69940,294542,400
69940,294569,1000
69940,294535,400
69940,294536,400
69941,294551,750
69941,294609,1000
69941,294548,400
69941,294554,400
69941,294606,60
69941,294602,400
69941,294572,1000
69941,294553,400
69941,294603,1000
69941,294601,400
69941,294552,60
69941,294607,400
69941,294575,1000
69941,294518,1000
69941,294604,1000
69941,294521,1000
69941,294610,1000
69944,294781,1000
69944,294770,60
69944,294734,60
69944,294777,400
69944,294667,1000
69944,294760,1000
69944,294794,400
69944,294775,1000
69944,294780,1000
69944,294779,1000
69944,294664,1000
69944,294774,1000
69944,294773,1000
69944,294763,1000
69944,294778,400
69946,295066,1000
69946,294924,400
69946,295069,1000
69946,294850,1000
69946,294917,60
69946,294925,400
69946,294919,400
69948,295072,1000
69948,294935,60
69948,294856,1000
69948,295161,400
69948,294937,400
69948,294936,400
69948,295162,400
69948,295075,1000
69948,295154,60
69949,294943,400
69949,295078,1000
69949,294946,1000
69949,295170,1000
69949,295287,1000
69949,295290,1000
69949,295171,1000
69949,294950,1000
69949,295081,1000
69949,295175,1000
69949,295176,1000
69949,294941,60
69949,295295,750
69949,294859,1000
69949,295167,400
69949,294944,1000
69949,295288,500
69949,295297,850
69949,295168,400
69949,295289,1000
69949,294949,400
69949,295166,60
69949,294862,1000
69950,295087,1000
69950,294961,400
69950,295182,1000
69950,295084,1000
69950,294865,1000
69950,295184,60
69950,294953,60
69950,294958,750
69950,295189,500
69950,294955,400
69950,295183,1000
69950,294954,400
69950,295180,400
69950,295188,1000
69950,295187,1000
69950,295186,400
69950,294868,1000
69950,295185,400
69950,295181,1000
69951,295093,1000
69951,295198,400
69951,294966,400
69951,294972,400
69951,294874,1000
69951,294976,750
69951,294971,60
69951,294970,750
69951,295201,750
69951,294871,1000
69951,295197,400
69951,295090,1000
69951,295190,60
69952,295208,60
69952,294977,60
69952,295099,1000
69952,294877,1000
69952,294985,400
69952,295210,400
69952,294880,1000
69952,295096,1000
69954,295007,60
69954,294889,1000
69954,295111,1000
69954,295228,400
69954,295233,400
69954,295006,750
69954,295012,750
69954,295237,500
69954,295009,400
69954,295108,1000
69954,295008,400
69954,295230,1000
69954,294892,1000
69954,295226,60
69955,295291,1000
69955,295300,500
69955,295238,60
69955,295023,1000
69955,295020,400
69955,295117,1000
69955,294895,1000
69955,295242,1000
69955,295114,1000
69955,295245,400
69955,295240,400
69955,295241,1000
69955,295292,800
69955,295019,60
69955,295293,900
69955,294898,1000
69955,295249,750
69955,295015,400
69955,295024,1000
69956,295120,1000
69956,295252,400
69956,295029,1000
69956,294904,1000
69956,295259,1000
69956,295032,400
69956,295250,60
69956,295033,400
69956,295260,1000
69956,295253,1000
69956,294901,1000
69956,295255,1000
69956,295257,400
69956,295030,600
69956,295025,60
69956,295254,1000
69956,295261,750
69956,295123,1000
69956,295251,400
69957,294907,1000
69957,295037,60
69957,295126,1000
69957,295263,400
69957,295262,100
69957,295038,400
69957,295265,1000
69957,295270,400
69957,295039,400
69957,295266,1000
69957,295268,60
69957,295264,400
69957,295044,400
69957,295271,1000
69957,295272,1000
69957,295267,1000
69957,294910,1000
69958,295283,1000
69958,295055,60
69958,295277,1000
69958,295274,60
69958,295050,400
69958,294916,1000
69958,295056,400
69958,295284,750
69958,295278,1000
69958,295132,1000
69958,295135,1000
69958,295275,400
69958,295281,400
69958,294913,1000
69958,295276,400
69960,295715,400
69960,295367,1000
69960,295710,1000
69960,295716,1000
69960,295622,1000
69960,295707,60
69960,295370,1000
69960,295619,1000
69960,295711,900
69960,295709,400
69960,295717,950
69960,295457,400
69960,295461,60
69961,295722,1000
69961,295727,400
69961,295720,400
69961,295723,1000
69961,295869,250
69961,295376,1000
69961,295478,1000
69961,295724,1000
69961,295729,1000
69961,295628,1000
69961,295373,1000
69961,295730,1000
69961,295726,400
69961,295467,60
69961,295728,1000
69961,295475,400
69961,295474,400
69961,295725,60
69961,295625,1000
69961,295471,1000
69961,295864,300
69961,295469,400
69962,295484,1000
69962,295634,1000
69962,295479,60
69962,295481,400
69962,295740,1000
69962,295872,750
69962,295736,1000
69962,295488,1000
69962,295731,60
69962,295734,1000
69962,295631,1000
69962,295738,400
69962,295871,900
69962,295486,400
69962,295382,1000
69962,295865,700
69962,295379,1000
69962,295742,1000
69962,295735,1000
69962,295866,900
69962,295741,1000
69962,295733,400
69963,295388,1000
69963,295493,400
69963,295747,1000
69963,295491,60
69963,295751,400
69963,295492,400
69963,295754,900
69963,295752,1000
69963,295496,1000
69963,295753,1000
69963,295498,400
69963,295637,1000
69963,295743,60
69963,295746,1000
69963,295385,1000
69963,295640,1000
69963,295494,1000
69963,295744,400
69963,295748,800
69964,295756,400
69964,295646,1000
69964,295759,900
69964,295757,400
69964,295394,1000
69964,295509,60
69964,295764,1000
69964,295761,60
69964,295504,400
69964,295758,1000
69964,295391,1000
69964,295643,1000
69964,295765,1000
69964,295762,400
69964,295511,400
69965,295516,400
69965,295767,60
69965,295397,1000
69965,295400,1000
69965,295649,1000
69965,295518,1000
69965,295868,400
69965,295522,400
69965,295652,1000
69965,295515,60
69965,295524,1000
69966,295403,1000
69966,295786,400
69966,295788,1000
69966,295785,60
69966,295784,400
69966,295781,400
69966,295538,400
69966,295533,60
69966,295787,400
69966,295529,400
69966,295655,1000
69966,295406,1000
69966,295528,400
69966,295789,1000
69966,295534,400
69966,295783,1000
69966,295658,1000
69966,295782,1000
69967,295802,400
69967,295546,400
69967,295409,1000
69967,295412,1000
69967,295661,1000
69967,295664,1000
69967,295547,400
69967,295539,60
69967,295540,400
69967,295791,60
69968,295551,60
69968,295805,400
69968,295804,400
69968,295807,900
69968,295559,400
69968,295812,1000
69968,295418,1000
69968,295415,1000
69968,295813,1000
69968,295553,400
69968,295806,1000
69968,295667,1000
69968,295810,400
69968,295670,1000
69968,295803,60
69969,295826,350
69969,295673,1000
69969,295819,1000
69969,295565,400
69969,295825,1000
69969,295676,1000
69969,295824,1000
69969,295821,60
69969,295816,400
69969,295563,60
69969,295424,1000
69969,295817,400
69969,295421,1000
69969,295823,400
69969,295818,1000
69970,295577,400
69970,295586,800
69970,295829,400
69970,295576,400
69970,295679,1000
69970,295682,1000
69970,295427,1000
69970,295827,60
69970,295575,60
69970,295579,1000
69970,295430,1000
69970,295828,400
69971,295847,400
69971,295848,1000
69971,295843,800
69971,295433,1000
69971,295589,400
69971,295685,1000
69971,295849,1000
69971,295436,1000
69971,295840,400
69971,295598,300
69971,295587,60
69971,295595,400
69971,295594,400
69971,295839,60
69971,295688,1000
69971,295842,1000
69972,295439,1000
69972,295694,1000
69972,295442,1000
69972,295601,400
69972,295691,1000
69972,295859,400
69972,295851,60
69972,295600,400
69972,295599,60
69974,295967,400
69974,295916,400
69974,295914,60
69974,295959,60
69974,295984,450
69974,295913,900
69974,295931,1000
69974,295960,400
69974,295969,1000
69974,295895,1000
69974,295915,400
69974,295892,1000
69974,295918,1000
69974,295985,400
69974,295963,1000
69979,296108,400
69979,296148,400
69979,296113,60
69979,296133,1000
69979,296154,400
69979,296100,1000
69979,296146,60
69979,296112,750
69979,296118,500
69979,296109,400
69979,296136,1000
70071,297309,400
70071,297311,1000
70071,297305,1000
70071,297313,1000
70071,297308,60
70071,297304,400
70071,297015,400
70071,297306,1000
70071,297307,1000
70071,297312,1000
70071,297017,1000
70071,297016,400
70071,298099,300
70071,297310,400
70071,297023,1000
70071,297014,60
70071,297021,400
70072,297030,1000
70072,297027,400
70072,297241,1000
70072,297316,400
70072,297319,700
70072,297034,400
70072,297325,800
70072,297314,60
70072,297028,400
70072,296950,1000
70072,297026,60
70072,296953,1000
70072,297238,1000
70072,297031,750
70072,297315,400
70073,297247,1000
70073,297329,1000
70073,298102,900
70073,298101,1000
70073,297327,400
70073,298103,1000
70073,297040,400
70073,297038,60
70073,297244,1000
70073,297046,400
70073,297335,1000
70073,296959,1000
70073,297333,400
70073,297336,1000
70073,297328,400
70073,297041,1000
70073,297331,1000
70073,297326,60
70073,296956,1000
70073,297048,1000
70073,297039,400
70073,297448,250
70073,297330,1000
70073,297337,1000
70074,297349,800
70074,297343,900
70074,297346,400
70074,296965,1000
70074,297339,400
70074,297053,1000
70074,296962,1000
70074,297052,400
70074,297338,60
70074,297056,60
70074,297059,1000
70074,297250,1000
70074,297057,400
70074,297051,400
70074,297253,1000
70075,297070,400
70075,297063,400
70075,298105,160
70075,297259,1000
70075,297073,750
70075,297359,1000
70075,297072,1000
70075,297361,1000
70075,297360,1000
70075,297068,60
70076,297074,60
70076,297262,1000
70076,297265,1000
70076,297362,60
70076,297081,400
70076,297364,400
70076,297366,1000
70076,297365,1000
70076,297076,400
70076,296974,1000
70076,297370,400
70076,297371,1000
70076,297372,1000
70076,296977,1000
70076,297367,750
70077,297268,1000
70077,297384,1000
70077,297092,60
70077,297271,1000
70077,297094,400
70077,297381,400
70077,297091,650
70077,296980,1000
70077,297382,400
70077,297380,60
70077,297377,1000
70077,297087,400
70077,296983,1000
70077,297383,1000
70077,297375,400
70077,297378,1000
70077,297385,150
70078,297397,750
70078,297390,1000
70078,297395,1000
70078,297274,1000
70078,297109,500
70078,297387,400
70078,297386,60
70078,297389,1000
70078,297105,400
70078,297277,1000
70078,296989,1000
70078,297099,400
70078,296986,1000
70078,297100,400
70078,297391,900
70078,297394,400
70078,297104,60
70078,297396,1000
70079,297408,1000
70079,297402,1000
70079,297121,750
70079,297116,60
70079,297399,400
70079,297407,1000
70079,297280,1000
70079,297401,1000
70079,297111,400
70079,297283,1000
70079,297118,400
70079,297409,700
70079,297398,60
70079,297400,400
70079,297117,400
70079,297406,400
70080,297286,1000
70080,297419,1000
70080,297289,1000
70080,297415,900
70080,297123,400
70080,297001,1000
70080,296998,1000
70080,297412,400
70080,297414,1000
70080,297128,60
70080,297420,1000
70080,297411,400
70080,297413,1000
70080,297417,400
70080,297410,60
70080,297133,750
70082,297444,1000
70082,297298,1000
70082,297437,1000
70082,297146,60
70082,297443,1000
70082,297442,400
70082,297301,1000
70082,297436,400
70082,297154,400
70082,297440,60
70082,297438,1000
70082,297148,400
70082,297445,500
70082,297441,400
70082,297151,450
70082,297013,1000
70082,297010,1000
70083,297569,1000
70083,297453,1000
70083,297559,60
70083,297886,1000
70083,297888,900
70083,297884,400
70083,297883,60
70083,297566,400
70083,297780,1000
70083,297885,400
70083,297456,1000
70083,297564,1000
70083,297561,400
70083,297777,1000
70084,297582,650
70084,297573,400
70084,297895,60
70084,297896,400
70084,297572,400
70084,297897,400
70084,297786,1000
70084,297462,1000
70084,297571,60
70084,297579,400
70084,297903,400
70084,297459,1000
70084,297783,1000
70085,297910,1000
70085,297912,750
70085,297585,400
70085,297589,60
70085,297591,400
70085,297909,400
70085,297907,60
70085,297911,1000
70085,297586,1000
70085,297916,1000
70085,297468,1000
70085,297584,400
70085,297789,1000
70085,297908,400
70085,297917,750
